entry_time,exit_time,direction,entry,exit,result,pnl,capital,year
2024-04-11 05:05:00+00:00,2024-04-11 07:05:00+00:00,long,70619.99,70963.16,TP,1.2515,63.8279,2024
2024-04-11 08:35:00+00:00,2024-04-11 09:20:00+00:00,long,70990.99,70804.2,SL,-0.6383,63.1896,2024
2024-04-11 11:25:00+00:00,2024-04-11 11:35:00+00:00,long,70553.14,70268.17,SL,-0.6319,62.5577,2024
2024-04-11 12:30:00+00:00,2024-04-11 13:35:00+00:00,long,70710.01,70276.89,SL,-0.6256,61.9322,2024
2024-04-11 16:35:00+00:00,2024-04-11 16:45:00+00:00,short,69592.48,69864.0,SL,-0.6193,61.3128,2024
2024-04-11 18:15:00+00:00,2024-04-11 19:25:00+00:00,short,70155.58,70313.8,SL,-0.6131,60.6997,2024
2024-04-11 22:35:00+00:00,2024-04-12 00:10:00+00:00,short,70075.03,70242.73,SL,-0.607,60.0927,2024
2024-04-12 01:15:00+00:00,2024-04-12 02:05:00+00:00,short,70214.61,70416.0,SL,-0.6009,59.4918,2024
2024-04-12 04:45:00+00:00,2024-04-12 05:15:00+00:00,long,71154.2,70990.29,SL,-0.5949,58.8969,2024
2024-04-12 08:05:00+00:00,2024-04-12 08:30:00+00:00,long,70839.99,70627.99,SL,-0.589,58.3079,2024
2024-04-12 10:10:00+00:00,2024-04-12 12:35:00+00:00,long,70720.0,70490.57,SL,-0.5831,57.7248,2024
2024-04-12 14:25:00+00:00,2024-04-12 14:50:00+00:00,short,69737.71,69400.0,TP,1.1545,58.8793,2024
2024-04-12 16:15:00+00:00,2024-04-12 17:05:00+00:00,short,68883.99,68572.0,TP,1.1776,60.0569,2024
2024-04-12 18:25:00+00:00,2024-04-12 18:30:00+00:00,short,67624.44,66560.0,TP,1.2011,61.258,2024
2024-04-12 21:05:00+00:00,2024-04-12 22:05:00+00:00,short,66839.68,67029.04,SL,-0.6126,60.6455,2024
2024-04-12 23:05:00+00:00,2024-04-12 23:25:00+00:00,short,66822.18,66974.23,SL,-0.6065,60.039,2024
2024-04-13 00:15:00+00:00,2024-04-13 01:10:00+00:00,short,66910.89,66501.82,TP,1.2008,61.2398,2024
2024-04-13 05:20:00+00:00,2024-04-13 05:55:00+00:00,short,67685.29,67345.48,TP,1.2248,62.4646,2024
2024-04-13 07:50:00+00:00,2024-04-13 11:05:00+00:00,short,67351.65,67772.0,SL,-0.6246,61.8399,2024
2024-04-13 11:40:00+00:00,2024-04-13 12:05:00+00:00,short,67508.89,67236.0,TP,1.2368,63.0767,2024
2024-04-13 13:40:00+00:00,2024-04-13 14:10:00+00:00,short,67512.65,67658.48,SL,-0.6308,62.446,2024
2024-04-13 14:20:00+00:00,2024-04-13 14:35:00+00:00,long,67651.17,67403.62,SL,-0.6245,61.8215,2024
2024-04-13 15:20:00+00:00,2024-04-13 16:10:00+00:00,long,67680.0,67489.01,SL,-0.6182,61.2033,2024
2024-04-13 19:45:00+00:00,2024-04-13 19:50:00+00:00,short,66019.97,64665.0,TP,1.2241,62.4274,2024
2024-04-13 23:45:00+00:00,2024-04-13 23:55:00+00:00,short,64426.63,63924.51,TP,1.2485,63.6759,2024
2024-04-14 02:10:00+00:00,2024-04-14 02:30:00+00:00,short,63657.0,63358.27,TP,1.2735,64.9494,2024
2024-04-14 06:00:00+00:00,2024-04-14 06:20:00+00:00,short,64217.0,64546.64,SL,-0.6495,64.2999,2024
2024-04-14 07:00:00+00:00,2024-04-14 07:15:00+00:00,short,64656.99,64794.87,SL,-0.643,63.6569,2024
2024-04-14 08:30:00+00:00,2024-04-14 08:45:00+00:00,long,64759.14,64512.18,SL,-0.6366,63.0204,2024
2024-04-14 11:10:00+00:00,2024-04-14 11:40:00+00:00,short,64239.16,63870.0,TP,1.2604,64.2808,2024
2024-04-14 13:35:00+00:00,2024-04-14 14:00:00+00:00,short,64478.02,64024.89,TP,1.2856,65.5664,2024
2024-04-14 17:10:00+00:00,2024-04-14 17:20:00+00:00,short,63757.0,62751.46,TP,1.3113,66.8777,2024
2024-04-14 19:10:00+00:00,2024-04-14 19:40:00+00:00,short,64097.15,64263.42,SL,-0.6688,66.2089,2024
2024-04-14 20:10:00+00:00,2024-04-14 20:30:00+00:00,short,64036.73,64190.3,SL,-0.6621,65.5468,2024
2024-04-15 03:05:00+00:00,2024-04-15 03:50:00+00:00,long,65287.38,65145.0,SL,-0.6555,64.8914,2024
2024-04-15 05:00:00+00:00,2024-04-15 05:45:00+00:00,long,65019.79,65290.27,TP,1.2978,66.1892,2024
2024-04-15 09:20:00+00:00,2024-04-15 10:15:00+00:00,long,66610.03,66464.82,SL,-0.6619,65.5273,2024
2024-04-15 12:35:00+00:00,2024-04-15 13:35:00+00:00,long,66089.72,65957.47,SL,-0.6553,64.872,2024
2024-04-15 16:35:00+00:00,2024-04-15 16:45:00+00:00,short,64014.15,64182.42,SL,-0.6487,64.2233,2024
2024-04-15 17:35:00+00:00,2024-04-15 17:45:00+00:00,short,63922.01,63463.05,TP,1.2845,65.5078,2024
2024-04-15 18:15:00+00:00,2024-04-15 18:40:00+00:00,short,63540.56,63853.35,SL,-0.6551,64.8527,2024
2024-04-15 18:55:00+00:00,2024-04-15 19:00:00+00:00,short,63170.87,62748.03,TP,1.2971,66.1498,2024
2024-04-15 20:55:00+00:00,2024-04-15 21:00:00+00:00,short,63112.96,63240.0,SL,-0.6615,65.4883,2024
2024-04-15 21:20:00+00:00,2024-04-15 21:25:00+00:00,short,62862.79,63028.63,SL,-0.6549,64.8334,2024
2024-04-15 22:20:00+00:00,2024-04-15 22:25:00+00:00,short,62847.21,63048.0,SL,-0.6483,64.185,2024
2024-04-16 00:05:00+00:00,2024-04-16 00:10:00+00:00,short,63328.0,63581.83,SL,-0.6419,63.5432,2024
2024-04-16 00:25:00+00:00,2024-04-16 01:05:00+00:00,short,63268.0,63471.7,SL,-0.6354,62.9078,2024
2024-04-16 01:50:00+00:00,2024-04-16 02:25:00+00:00,short,63172.9,62795.53,TP,1.2582,64.1659,2024
2024-04-16 03:30:00+00:00,2024-04-16 03:50:00+00:00,short,63067.41,62799.99,TP,1.2833,65.4492,2024
2024-04-16 08:10:00+00:00,2024-04-16 10:15:00+00:00,short,63369.99,62638.12,TP,1.309,66.7582,2024
2024-04-16 13:10:00+00:00,2024-04-16 13:25:00+00:00,short,62979.9,63175.78,SL,-0.6676,66.0906,2024
2024-04-16 13:30:00+00:00,2024-04-16 13:40:00+00:00,short,63066.11,62551.3,TP,1.3218,67.4124,2024
2024-04-16 14:25:00+00:00,2024-04-16 14:55:00+00:00,short,62424.17,62092.13,TP,1.3482,68.7607,2024
2024-04-16 17:50:00+00:00,2024-04-16 18:00:00+00:00,short,62434.64,62609.43,SL,-0.6876,68.0731,2024
2024-04-16 18:55:00+00:00,2024-04-16 19:10:00+00:00,long,63003.92,62873.44,SL,-0.6807,67.3924,2024
2024-04-16 19:30:00+00:00,2024-04-16 20:05:00+00:00,short,62856.27,62589.23,TP,1.3478,68.7402,2024
2024-04-17 00:45:00+00:00,2024-04-17 01:00:00+00:00,long,64119.65,63971.59,SL,-0.6874,68.0528,2024
2024-04-17 01:50:00+00:00,2024-04-17 02:20:00+00:00,long,64023.98,63781.74,SL,-0.6805,67.3723,2024
2024-04-17 03:15:00+00:00,2024-04-17 03:45:00+00:00,long,63993.61,63763.28,SL,-0.6737,66.6986,2024
2024-04-17 04:35:00+00:00,2024-04-17 05:15:00+00:00,long,64127.03,64424.38,TP,1.334,68.0325,2024
2024-04-17 08:55:00+00:00,2024-04-17 09:15:00+00:00,short,63325.75,63475.9,SL,-0.6803,67.3522,2024
2024-04-17 10:00:00+00:00,2024-04-17 10:10:00+00:00,short,63180.0,62898.6,TP,1.347,68.6992,2024
2024-04-17 11:50:00+00:00,2024-04-17 12:25:00+00:00,short,62686.54,62428.16,TP,1.374,70.0732,2024
2024-04-17 14:10:00+00:00,2024-04-17 14:15:00+00:00,short,62115.23,61510.06,TP,1.4015,71.4747,2024
2024-04-17 18:55:00+00:00,2024-04-17 19:00:00+00:00,short,61445.57,61193.39,TP,1.4295,72.9042,2024
2024-04-17 20:45:00+00:00,2024-04-17 21:05:00+00:00,short,61000.01,61225.13,SL,-0.729,72.1751,2024
2024-04-17 21:45:00+00:00,2024-04-17 22:30:00+00:00,short,61261.67,61519.7,SL,-0.7218,71.4534,2024
2024-04-17 23:20:00+00:00,2024-04-18 00:10:00+00:00,short,61389.76,61118.0,TP,1.4291,72.8825,2024
2024-04-18 02:20:00+00:00,2024-04-18 02:50:00+00:00,short,61509.0,61632.32,SL,-0.7288,72.1536,2024
2024-04-18 03:00:00+00:00,2024-04-18 03:05:00+00:00,long,61807.99,62081.47,TP,1.4431,73.5967,2024
2024-04-18 08:15:00+00:00,2024-04-18 08:25:00+00:00,short,60912.0,61138.8,SL,-0.736,72.8607,2024
2024-04-18 10:20:00+00:00,2024-04-18 10:35:00+00:00,short,61542.76,61729.14,SL,-0.7286,72.1321,2024
2024-04-18 13:30:00+00:00,2024-04-18 13:35:00+00:00,long,62394.07,61987.14,SL,-0.7213,71.4108,2024
2024-04-18 13:45:00+00:00,2024-04-18 13:50:00+00:00,long,62604.52,62453.78,SL,-0.7141,70.6967,2024
2024-04-18 18:40:00+00:00,2024-04-18 18:50:00+00:00,long,63181.8,63028.08,SL,-0.707,69.9897,2024
2024-04-18 22:40:00+00:00,2024-04-18 23:35:00+00:00,long,63535.99,63402.19,SL,-0.6999,69.2898,2024
2024-04-19 05:05:00+00:00,2024-04-19 05:45:00+00:00,short,62125.24,62326.21,SL,-0.6929,68.5969,2024
2024-04-19 06:35:00+00:00,2024-04-19 06:40:00+00:00,long,62911.77,63630.76,TP,1.3719,69.9689,2024
2024-04-19 11:35:00+00:00,2024-04-19 11:45:00+00:00,long,65332.03,64966.2,SL,-0.6997,69.2692,2024
2024-04-19 12:15:00+00:00,2024-04-19 12:35:00+00:00,long,65308.15,65157.76,SL,-0.6927,68.5765,2024
2024-04-19 14:55:00+00:00,2024-04-19 16:05:00+00:00,long,64452.12,64266.06,SL,-0.6858,67.8907,2024
2024-04-19 16:50:00+00:00,2024-04-19 17:40:00+00:00,long,64070.12,64517.07,TP,1.3578,69.2485,2024
2024-04-19 19:20:00+00:00,2024-04-19 19:35:00+00:00,long,64348.38,64206.71,SL,-0.6925,68.5561,2024
2024-04-19 21:05:00+00:00,2024-04-19 22:05:00+00:00,long,64164.25,64426.01,TP,1.3711,69.9272,2024
2024-04-19 22:30:00+00:00,2024-04-19 22:35:00+00:00,short,64019.89,64165.99,SL,-0.6993,69.2279,2024
2024-04-20 00:50:00+00:00,2024-04-20 01:45:00+00:00,short,63564.29,63761.98,SL,-0.6923,68.5356,2024
2024-04-20 03:45:00+00:00,2024-04-20 04:35:00+00:00,short,63857.14,64122.88,SL,-0.6854,67.8503,2024
2024-04-20 05:30:00+00:00,2024-04-20 06:00:00+00:00,long,64205.49,64067.53,SL,-0.6785,67.1718,2024
2024-04-20 12:20:00+00:00,2024-04-20 12:40:00+00:00,short,63652.02,63816.61,SL,-0.6717,66.5001,2024
2024-04-20 12:45:00+00:00,2024-04-20 14:20:00+00:00,long,63913.08,63775.89,SL,-0.665,65.8351,2024
2024-04-20 14:50:00+00:00,2024-04-20 15:05:00+00:00,long,63977.02,63812.95,SL,-0.6584,65.1767,2024
2024-04-20 15:25:00+00:00,2024-04-20 15:35:00+00:00,long,63955.2,64369.23,TP,1.3035,66.4802,2024
2024-04-20 17:05:00+00:00,2024-04-20 18:35:00+00:00,long,65096.14,64960.23,SL,-0.6648,65.8154,2024
2024-04-20 20:05:00+00:00,2024-04-20 20:15:00+00:00,long,64968.74,64835.91,SL,-0.6582,65.1573,2024
2024-04-20 21:10:00+00:00,2024-04-20 21:35:00+00:00,long,64790.75,64641.43,SL,-0.6516,64.5057,2024
2024-04-20 21:40:00+00:00,2024-04-20 22:00:00+00:00,long,64802.09,64630.36,SL,-0.6451,63.8607,2024
2024-04-20 22:20:00+00:00,2024-04-21 01:20:00+00:00,long,64711.78,64987.94,TP,1.2772,65.1379,2024
2024-04-21 05:05:00+00:00,2024-04-21 07:25:00+00:00,long,65100.01,64944.75,SL,-0.6514,64.4865,2024
2024-04-21 07:50:00+00:00,2024-04-21 08:20:00+00:00,long,65152.0,65012.12,SL,-0.6449,63.8416,2024
2024-04-21 09:55:00+00:00,2024-04-21 11:10:00+00:00,long,64900.32,65183.99,TP,1.2768,65.1185,2024
2024-04-21 15:05:00+00:00,2024-04-21 16:00:00+00:00,long,64948.01,64740.0,SL,-0.6512,64.4673,2024
2024-04-21 19:10:00+00:00,2024-04-21 21:05:00+00:00,short,64714.0,65122.62,SL,-0.6447,63.8226,2024
2024-04-21 21:45:00+00:00,2024-04-21 22:05:00+00:00,short,64746.01,64978.0,SL,-0.6382,63.1844,2024
2024-04-21 22:10:00+00:00,2024-04-22 00:30:00+00:00,long,65020.01,64813.99,SL,-0.6318,62.5525,2024
2024-04-22 01:15:00+00:00,2024-04-22 01:20:00+00:00,long,65222.71,65587.98,TP,1.251,63.8036,2024
2024-04-22 01:35:00+00:00,2024-04-22 03:00:00+00:00,short,64740.0,64918.0,SL,-0.638,63.1655,2024
2024-04-22 05:45:00+00:00,2024-04-22 05:55:00+00:00,long,66103.29,66377.99,TP,1.2633,64.4289,2024
2024-04-22 08:30:00+00:00,2024-04-22 08:40:00+00:00,long,66187.78,66049.8,SL,-0.6443,63.7846,2024
2024-04-22 10:05:00+00:00,2024-04-22 11:30:00+00:00,long,66016.0,65862.0,SL,-0.6378,63.1467,2024
2024-04-22 12:25:00+00:00,2024-04-22 13:05:00+00:00,long,65927.35,66213.2,TP,1.2629,64.4097,2024
2024-04-22 13:50:00+00:00,2024-04-22 14:25:00+00:00,long,66080.0,66455.03,TP,1.2882,65.6978,2024
2024-04-22 15:55:00+00:00,2024-04-22 16:15:00+00:00,long,65994.38,66324.0,TP,1.314,67.0118,2024
2024-04-22 16:55:00+00:00,2024-04-22 17:25:00+00:00,long,66154.73,66734.0,TP,1.3402,68.352,2024
2024-04-22 19:50:00+00:00,2024-04-22 22:10:00+00:00,long,66436.58,66767.46,TP,1.367,69.7191,2024
2024-04-23 00:50:00+00:00,2024-04-23 01:45:00+00:00,long,67023.54,66884.02,SL,-0.6972,69.0219,2024
2024-04-23 06:50:00+00:00,2024-04-23 08:05:00+00:00,short,66353.95,66084.24,TP,1.3804,70.4023,2024
2024-04-23 09:50:00+00:00,2024-04-23 10:30:00+00:00,short,66057.99,66254.45,SL,-0.704,69.6983,2024
2024-04-23 11:05:00+00:00,2024-04-23 13:35:00+00:00,short,66066.4,66378.24,SL,-0.697,69.0013,2024
2024-04-23 16:45:00+00:00,2024-04-23 19:15:00+00:00,long,66743.01,66577.69,SL,-0.69,68.3113,2024
2024-04-23 23:00:00+00:00,2024-04-23 23:15:00+00:00,short,66176.0,66324.68,SL,-0.6831,67.6282,2024
2024-04-24 03:40:00+00:00,2024-04-24 04:45:00+00:00,long,66656.69,66971.56,TP,1.3526,68.9808,2024
2024-04-24 06:45:00+00:00,2024-04-24 07:45:00+00:00,long,66774.7,66597.01,SL,-0.6898,68.2909,2024
2024-04-24 10:05:00+00:00,2024-04-24 10:30:00+00:00,short,66248.01,66435.11,SL,-0.6829,67.608,2024
2024-04-24 12:40:00+00:00,2024-04-24 13:00:00+00:00,short,66469.94,66139.13,TP,1.3522,68.9602,2024
2024-04-24 14:20:00+00:00,2024-04-24 14:25:00+00:00,short,65866.01,65456.01,TP,1.3792,70.3394,2024
2024-04-24 15:40:00+00:00,2024-04-24 15:45:00+00:00,short,64569.99,64745.7,SL,-0.7034,69.636,2024
2024-04-24 18:15:00+00:00,2024-04-24 18:45:00+00:00,short,64740.0,64413.82,TP,1.3927,71.0287,2024
2024-04-24 19:55:00+00:00,2024-04-24 20:00:00+00:00,short,63976.06,64224.01,SL,-0.7103,70.3184,2024
2024-04-24 22:20:00+00:00,2024-04-24 23:00:00+00:00,short,64170.73,63878.86,TP,1.4064,71.7248,2024
2024-04-25 01:10:00+00:00,2024-04-25 01:50:00+00:00,short,64456.98,64159.41,TP,1.4345,73.1593,2024
2024-04-25 04:05:00+00:00,2024-04-25 04:30:00+00:00,short,64108.81,64297.57,SL,-0.7316,72.4277,2024
2024-04-25 05:10:00+00:00,2024-04-25 06:30:00+00:00,short,64188.7,64391.98,SL,-0.7243,71.7034,2024
2024-04-25 06:45:00+00:00,2024-04-25 07:40:00+00:00,short,64244.27,63921.99,TP,1.4341,73.1375,2024
2024-04-25 09:45:00+00:00,2024-04-25 10:20:00+00:00,short,63853.24,63445.17,TP,1.4627,74.6003,2024
2024-04-25 12:40:00+00:00,2024-04-25 12:50:00+00:00,short,63764.79,63378.97,TP,1.492,76.0923,2024
2024-04-25 14:50:00+00:00,2024-04-25 14:55:00+00:00,short,63257.47,63384.96,SL,-0.7609,75.3313,2024
2024-04-25 20:00:00+00:00,2024-04-25 20:05:00+00:00,long,64986.04,64621.37,SL,-0.7533,74.578,2024
2024-04-25 20:35:00+00:00,2024-04-25 21:50:00+00:00,long,64864.45,64710.86,SL,-0.7458,73.8322,2024
2024-04-26 03:00:00+00:00,2024-04-26 03:15:00+00:00,short,64314.28,64459.35,SL,-0.7383,73.0939,2024
2024-04-26 06:35:00+00:00,2024-04-26 06:45:00+00:00,short,64318.0,64452.61,SL,-0.7309,72.363,2024
2024-04-26 07:25:00+00:00,2024-04-26 07:30:00+00:00,long,64483.64,64346.0,SL,-0.7236,71.6394,2024
2024-04-26 08:10:00+00:00,2024-04-26 10:40:00+00:00,long,64427.44,64278.46,SL,-0.7164,70.923,2024
2024-04-26 12:50:00+00:00,2024-04-26 12:55:00+00:00,short,63980.01,64142.79,SL,-0.7092,70.2137,2024
2024-04-26 13:45:00+00:00,2024-04-26 14:10:00+00:00,long,64369.82,64725.0,TP,1.4043,71.618,2024
2024-04-26 14:35:00+00:00,2024-04-26 15:05:00+00:00,short,64026.0,63732.62,TP,1.4324,73.0504,2024
2024-04-26 18:45:00+00:00,2024-04-27 00:25:00+00:00,short,63965.83,63528.6,TP,1.461,74.5114,2024
2024-04-27 04:10:00+00:00,2024-04-27 04:25:00+00:00,short,62958.95,63132.0,SL,-0.7451,73.7663,2024
2024-04-27 04:50:00+00:00,2024-04-27 07:10:00+00:00,short,62967.32,63108.89,SL,-0.7377,73.0286,2024
2024-04-27 07:45:00+00:00,2024-04-27 10:45:00+00:00,short,63006.25,62751.28,TP,1.4606,74.4892,2024
2024-04-27 14:25:00+00:00,2024-04-27 15:45:00+00:00,short,63154.1,62886.0,TP,1.4898,75.979,2024
2024-04-27 16:25:00+00:00,2024-04-27 17:25:00+00:00,short,62788.01,62930.65,SL,-0.7598,75.2192,2024
2024-04-27 18:20:00+00:00,2024-04-27 18:35:00+00:00,short,63076.01,63207.78,SL,-0.7522,74.467,2024
2024-04-27 18:50:00+00:00,2024-04-27 19:00:00+00:00,long,63424.79,63192.08,SL,-0.7447,73.7223,2024
2024-04-27 20:00:00+00:00,2024-04-27 20:10:00+00:00,long,63432.0,63281.9,SL,-0.7372,72.9851,2024
2024-04-27 21:40:00+00:00,2024-04-27 23:50:00+00:00,long,63270.02,63535.7,TP,1.4597,74.4448,2024
2024-04-28 02:35:00+00:00,2024-04-28 03:00:00+00:00,long,63708.55,63987.35,TP,1.4889,75.9337,2024
2024-04-28 05:50:00+00:00,2024-04-28 06:25:00+00:00,long,63935.99,63801.71,SL,-0.7593,75.1743,2024
2024-04-28 06:40:00+00:00,2024-04-28 08:40:00+00:00,long,63941.99,63668.19,SL,-0.7517,74.4226,2024
2024-04-28 09:25:00+00:00,2024-04-28 10:10:00+00:00,long,63812.02,63584.0,SL,-0.7442,73.6784,2024
2024-04-28 11:20:00+00:00,2024-04-28 13:05:00+00:00,short,63497.99,63630.47,SL,-0.7368,72.9416,2024
2024-04-28 17:20:00+00:00,2024-04-28 17:45:00+00:00,short,63609.01,63754.34,SL,-0.7294,72.2122,2024
2024-04-28 22:05:00+00:00,2024-04-28 22:30:00+00:00,short,63583.39,63209.65,TP,1.4442,73.6564,2024
2024-04-29 01:20:00+00:00,2024-04-29 01:35:00+00:00,short,63110.0,63298.0,SL,-0.7366,72.9198,2024
2024-04-29 02:15:00+00:00,2024-04-29 02:35:00+00:00,short,63149.98,62814.0,TP,1.4584,74.3782,2024
2024-04-29 03:55:00+00:00,2024-04-29 04:05:00+00:00,short,62279.67,62445.04,SL,-0.7438,73.6345,2024
2024-04-29 05:25:00+00:00,2024-04-29 06:45:00+00:00,short,62344.01,62067.85,TP,1.4727,75.1072,2024
2024-04-29 09:05:00+00:00,2024-04-29 09:50:00+00:00,short,62305.87,62579.86,SL,-0.7511,74.3561,2024
2024-04-29 10:40:00+00:00,2024-04-29 12:30:00+00:00,short,62456.0,62160.05,TP,1.4871,75.8432,2024
2024-04-29 13:30:00+00:00,2024-04-29 13:40:00+00:00,short,62391.99,61976.99,TP,1.5169,77.3601,2024
2024-04-29 17:25:00+00:00,2024-04-29 17:35:00+00:00,long,63184.22,62988.0,SL,-0.7736,76.5865,2024
2024-04-29 19:40:00+00:00,2024-04-29 20:05:00+00:00,long,62750.44,63024.38,TP,1.5317,78.1182,2024
2024-04-29 21:50:00+00:00,2024-04-29 22:15:00+00:00,long,63092.18,63367.18,TP,1.5624,79.6806,2024
2024-04-30 00:45:00+00:00,2024-04-30 01:25:00+00:00,long,64400.4,64249.99,SL,-0.7968,78.8838,2024
2024-04-30 02:50:00+00:00,2024-04-30 03:00:00+00:00,long,63862.99,63681.15,SL,-0.7888,78.0949,2024
2024-04-30 03:25:00+00:00,2024-04-30 04:15:00+00:00,long,63741.68,63575.22,SL,-0.7809,77.314,2024
2024-04-30 07:40:00+00:00,2024-04-30 08:10:00+00:00,short,63287.98,62837.61,TP,1.5463,78.8602,2024
2024-04-30 11:30:00+00:00,2024-04-30 12:05:00+00:00,short,61349.99,61070.39,TP,1.5772,80.4374,2024
2024-04-30 13:50:00+00:00,2024-04-30 14:20:00+00:00,short,60791.24,60924.53,SL,-0.8044,79.6331,2024
2024-04-30 15:20:00+00:00,2024-04-30 15:50:00+00:00,short,60938.31,60691.09,TP,1.5927,81.2257,2024
2024-04-30 17:10:00+00:00,2024-04-30 17:20:00+00:00,short,60264.71,60449.33,SL,-0.8123,80.4135,2024
2024-04-30 18:45:00+00:00,2024-04-30 18:50:00+00:00,short,60118.5,60249.99,SL,-0.8041,79.6093,2024
2024-04-30 19:10:00+00:00,2024-04-30 19:15:00+00:00,short,60000.01,60216.02,SL,-0.7961,78.8133,2024
2024-04-30 23:00:00+00:00,2024-04-30 23:30:00+00:00,short,60503.99,60669.62,SL,-0.7881,78.0251,2024
2024-05-01 00:00:00+00:00,2024-05-01 00:25:00+00:00,short,60688.39,60425.57,TP,1.5605,79.5856,2024
2024-05-01 01:55:00+00:00,2024-05-01 02:05:00+00:00,short,60133.78,59799.99,TP,1.5917,81.1773,2024
2024-05-01 05:05:00+00:00,2024-05-01 05:45:00+00:00,short,60267.49,60005.41,TP,1.6235,82.8009,2024
2024-05-01 12:50:00+00:00,2024-05-01 13:30:00+00:00,short,57873.52,57378.99,TP,1.656,84.4569,2024
2024-05-01 14:35:00+00:00,2024-05-01 14:40:00+00:00,short,57331.1,57456.0,SL,-0.8446,83.6123,2024
2024-05-01 15:05:00+00:00,2024-05-01 15:15:00+00:00,short,57108.2,56792.18,TP,1.6722,85.2846,2024
2024-05-01 17:10:00+00:00,2024-05-01 17:15:00+00:00,short,56773.99,56894.99,SL,-0.8528,84.4317,2024
2024-05-01 22:50:00+00:00,2024-05-01 23:35:00+00:00,short,57969.81,58221.99,SL,-0.8443,83.5874,2024
2024-05-02 04:45:00+00:00,2024-05-02 06:10:00+00:00,short,57441.7,57581.11,SL,-0.8359,82.7515,2024
2024-05-02 07:40:00+00:00,2024-05-02 08:25:00+00:00,short,57689.54,57905.86,SL,-0.8275,81.924,2024
2024-05-02 10:45:00+00:00,2024-05-02 11:05:00+00:00,long,57883.81,58221.1,TP,1.6385,83.5625,2024
2024-05-02 14:30:00+00:00,2024-05-02 14:40:00+00:00,long,58863.6,59261.08,TP,1.6712,85.2338,2024
2024-05-02 17:55:00+00:00,2024-05-02 18:15:00+00:00,long,59190.24,59050.0,SL,-0.8523,84.3814,2024
2024-05-02 18:35:00+00:00,2024-05-02 19:10:00+00:00,long,59305.08,59105.62,SL,-0.8438,83.5376,2024
2024-05-02 19:55:00+00:00,2024-05-02 20:05:00+00:00,long,59351.11,59231.98,SL,-0.8354,82.7022,2024
2024-05-02 21:25:00+00:00,2024-05-02 21:35:00+00:00,long,58999.0,59546.82,TP,1.654,84.3563,2024
2024-05-03 00:55:00+00:00,2024-05-03 01:05:00+00:00,long,59031.81,59345.99,TP,1.6871,86.0434,2024
2024-05-03 03:05:00+00:00,2024-05-03 04:30:00+00:00,long,59774.99,59600.0,SL,-0.8604,85.183,2024
2024-05-03 07:10:00+00:00,2024-05-03 07:35:00+00:00,long,59415.23,59220.0,SL,-0.8518,84.3311,2024
2024-05-03 08:10:00+00:00,2024-05-03 09:45:00+00:00,long,59251.18,59547.59,TP,1.6866,86.0178,2024
2024-05-03 16:30:00+00:00,2024-05-03 16:45:00+00:00,long,61902.25,61705.96,SL,-0.8602,85.1576,2024
2024-05-03 19:40:00+00:00,2024-05-03 20:05:00+00:00,long,61830.89,62108.01,TP,1.7032,86.8607,2024
2024-05-03 22:30:00+00:00,2024-05-03 22:50:00+00:00,long,62984.0,62801.35,SL,-0.8686,85.9921,2024
2024-05-03 23:25:00+00:00,2024-05-03 23:40:00+00:00,long,63111.98,62968.57,SL,-0.8599,85.1322,2024
2024-05-04 00:45:00+00:00,2024-05-04 01:00:00+00:00,long,63079.41,62894.0,SL,-0.8513,84.2809,2024
2024-05-04 01:20:00+00:00,2024-05-04 01:25:00+00:00,long,63106.0,63566.01,TP,1.6856,85.9665,2024
2024-05-04 03:10:00+00:00,2024-05-04 04:45:00+00:00,long,62722.81,62980.02,TP,1.7193,87.6858,2024
2024-05-04 07:40:00+00:00,2024-05-04 10:25:00+00:00,long,63064.5,63342.48,TP,1.7537,89.4395,2024
2024-05-04 14:25:00+00:00,2024-05-04 15:30:00+00:00,long,63726.65,63440.0,SL,-0.8944,88.5451,2024
2024-05-04 16:30:00+00:00,2024-05-04 17:50:00+00:00,long,63569.35,63427.15,SL,-0.8855,87.6597,2024
2024-05-04 18:20:00+00:00,2024-05-04 19:50:00+00:00,long,63579.96,64013.34,TP,1.7532,89.4129,2024
2024-05-04 23:10:00+00:00,2024-05-05 00:40:00+00:00,long,63805.32,63468.01,SL,-0.8941,88.5188,2024
2024-05-05 03:30:00+00:00,2024-05-05 03:45:00+00:00,short,63038.2,63168.0,SL,-0.8852,87.6336,2024
2024-05-05 05:30:00+00:00,2024-05-05 07:05:00+00:00,short,63327.99,63466.0,SL,-0.8763,86.7572,2024
2024-05-05 10:10:00+00:00,2024-05-05 10:45:00+00:00,long,63764.0,63602.67,SL,-0.8676,85.8897,2024
2024-05-05 11:15:00+00:00,2024-05-05 13:15:00+00:00,long,63749.99,64098.01,TP,1.7178,87.6075,2024
2024-05-05 14:55:00+00:00,2024-05-05 15:40:00+00:00,long,64100.0,64399.16,TP,1.7522,89.3596,2024
2024-05-05 19:25:00+00:00,2024-05-05 20:15:00+00:00,long,63954.19,63738.69,SL,-0.8936,88.466,2024
2024-05-06 01:05:00+00:00,2024-05-06 01:30:00+00:00,long,64376.0,64165.95,SL,-0.8847,87.5814,2024
2024-05-06 06:10:00+00:00,2024-05-06 06:40:00+00:00,long,64394.01,64263.73,SL,-0.8758,86.7055,2024
