strategy,entry_time,exit_time,direction,entry,exit,result,pnl,capital
S2. RSI Bounce + VWAP,2023-06-15 15:10:00+00:00,2023-06-15 15:45:00+00:00,long,25007.72,24966.62,SL ❌,-1.3281,131.4832
S2. RSI Bounce + VWAP,2023-06-15 16:05:00+00:00,2023-06-15 17:40:00+00:00,long,24970.09,25056.18,TP ✅,2.6297,134.1129
S2. RSI Bounce + VWAP,2023-06-16 00:40:00+00:00,2023-06-16 01:00:00+00:00,long,25505.64,25462.55,SL ❌,-1.3411,132.7717
S2. RSI Bounce + VWAP,2023-06-16 01:30:00+00:00,2023-06-16 03:50:00+00:00,long,25494.65,25586.9,TP ✅,2.6554,135.4272
S2. RSI Bounce + VWAP,2023-06-16 03:55:00+00:00,2023-06-16 04:15:00+00:00,short,25561.74,25605.91,SL ❌,-1.3543,134.0729
S2. RSI Bounce + VWAP,2023-06-16 04:20:00+00:00,2023-06-16 05:30:00+00:00,short,25561.25,25475.84,TP ✅,2.6815,136.7544
S2. RSI Bounce + VWAP,2023-06-16 05:35:00+00:00,2023-06-16 06:10:00+00:00,long,25497.99,25581.87,TP ✅,2.7351,139.4894
S2. RSI Bounce + VWAP,2023-06-16 08:05:00+00:00,2023-06-16 11:20:00+00:00,long,25562.02,25519.01,SL ❌,-1.3949,138.0946
S2. RSI Bounce + VWAP,2023-06-16 11:45:00+00:00,2023-06-16 11:55:00+00:00,long,25516.73,25474.51,SL ❌,-1.3809,136.7136
S2. RSI Bounce + VWAP,2023-06-16 13:05:00+00:00,2023-06-16 13:55:00+00:00,short,25573.99,25492.64,TP ✅,2.7343,139.4479
S2. RSI Bounce + VWAP,2023-06-16 14:10:00+00:00,2023-06-16 14:45:00+00:00,long,25519.08,25346.94,SL ❌,-1.3945,138.0534
S2. RSI Bounce + VWAP,2023-06-17 00:10:00+00:00,2023-06-17 00:55:00+00:00,long,26357.46,26313.11,SL ❌,-1.3805,136.6729
S2. RSI Bounce + VWAP,2023-06-17 01:00:00+00:00,2023-06-17 01:45:00+00:00,long,26316.49,26230.57,SL ❌,-1.3667,135.3061
S2. RSI Bounce + VWAP,2023-06-17 02:15:00+00:00,2023-06-17 04:45:00+00:00,long,26244.1,26324.68,TP ✅,2.7061,138.0123
S2. RSI Bounce + VWAP,2023-06-17 11:10:00+00:00,2023-06-17 11:25:00+00:00,long,26597.4,26549.99,SL ❌,-1.3801,136.6321
S2. RSI Bounce + VWAP,2023-06-17 11:30:00+00:00,2023-06-17 11:35:00+00:00,long,26566.88,26526.32,SL ❌,-1.3663,135.2658
S2. RSI Bounce + VWAP,2023-06-17 12:10:00+00:00,2023-06-17 14:15:00+00:00,long,26534.12,26492.72,SL ❌,-1.3527,133.9132
S2. RSI Bounce + VWAP,2023-06-17 14:30:00+00:00,2023-06-17 15:15:00+00:00,long,26498.21,26438.16,SL ❌,-1.3391,132.574
S2. RSI Bounce + VWAP,2023-06-17 18:45:00+00:00,2023-06-17 22:05:00+00:00,short,26508.3,26550.29,SL ❌,-1.3257,131.2483
S2. RSI Bounce + VWAP,2023-06-17 22:25:00+00:00,2023-06-18 00:20:00+00:00,short,26550.0,26446.06,TP ✅,2.625,133.8732
S2. RSI Bounce + VWAP,2023-06-18 00:25:00+00:00,2023-06-18 00:40:00+00:00,long,26487.64,26417.28,SL ❌,-1.3387,132.5345
S2. RSI Bounce + VWAP,2023-06-18 00:50:00+00:00,2023-06-18 03:30:00+00:00,long,26445.32,26531.2,TP ✅,2.6507,135.1852
S2. RSI Bounce + VWAP,2023-06-18 04:10:00+00:00,2023-06-18 05:20:00+00:00,short,26524.17,26616.85,SL ❌,-1.3519,133.8334
S2. RSI Bounce + VWAP,2023-06-18 06:00:00+00:00,2023-06-18 07:10:00+00:00,long,26544.0,26627.24,TP ✅,2.6767,136.51
S2. RSI Bounce + VWAP,2023-06-18 08:25:00+00:00,2023-06-18 08:50:00+00:00,long,26553.47,26502.38,SL ❌,-1.3651,135.1449
S2. RSI Bounce + VWAP,2023-06-18 09:30:00+00:00,2023-06-18 16:15:00+00:00,long,26496.46,26596.0,TP ✅,2.7029,137.8478
S2. RSI Bounce + VWAP,2023-06-18 18:10:00+00:00,2023-06-18 19:25:00+00:00,short,26590.33,26641.5,SL ❌,-1.3785,136.4693
S2. RSI Bounce + VWAP,2023-06-18 20:00:00+00:00,2023-06-18 20:20:00+00:00,short,26583.0,26405.81,TP ✅,2.7294,139.1987
S2. RSI Bounce + VWAP,2023-06-18 20:35:00+00:00,2023-06-18 21:15:00+00:00,long,26497.31,26454.33,SL ❌,-1.392,137.8067
S2. RSI Bounce + VWAP,2023-06-19 00:40:00+00:00,2023-06-19 01:10:00+00:00,short,26360.66,26406.3,SL ❌,-1.3781,136.4287
S2. RSI Bounce + VWAP,2023-06-19 01:45:00+00:00,2023-06-19 02:10:00+00:00,short,26417.6,26458.69,SL ❌,-1.3643,135.0644
S2. RSI Bounce + VWAP,2023-06-19 02:20:00+00:00,2023-06-19 12:20:00+00:00,short,26436.01,26505.11,SL ❌,-1.3506,133.7137
S2. RSI Bounce + VWAP,2023-06-19 14:45:00+00:00,2023-06-19 16:30:00+00:00,long,26420.68,26352.13,SL ❌,-1.3371,132.3766
S2. RSI Bounce + VWAP,2023-06-20 00:00:00+00:00,2023-06-20 00:20:00+00:00,short,26809.55,26916.46,SL ❌,-1.3238,131.0528
S2. RSI Bounce + VWAP,2023-06-20 00:30:00+00:00,2023-06-20 00:45:00+00:00,short,26892.48,26970.0,SL ❌,-1.3105,129.7423
S2. RSI Bounce + VWAP,2023-06-20 02:10:00+00:00,2023-06-20 02:25:00+00:00,long,26930.0,26884.78,SL ❌,-1.2974,128.4449
S2. RSI Bounce + VWAP,2023-06-20 03:05:00+00:00,2023-06-20 05:05:00+00:00,short,26938.83,26984.99,SL ❌,-1.2844,127.1604
S2. RSI Bounce + VWAP,2023-06-20 05:20:00+00:00,2023-06-20 05:35:00+00:00,short,26971.31,26861.92,TP ✅,2.5432,129.7036
S2. RSI Bounce + VWAP,2023-06-20 12:25:00+00:00,2023-06-20 13:30:00+00:00,short,26865.58,26926.09,SL ❌,-1.297,128.4066
S2. RSI Bounce + VWAP,2023-06-20 13:35:00+00:00,2023-06-20 13:45:00+00:00,short,26856.0,26930.0,SL ❌,-1.2841,127.1225
S2. RSI Bounce + VWAP,2023-06-21 03:05:00+00:00,2023-06-21 05:10:00+00:00,long,28715.67,28820.01,TP ✅,2.5425,129.665
S2. RSI Bounce + VWAP,2023-06-22 00:20:00+00:00,2023-06-22 00:25:00+00:00,long,30028.0,30172.01,TP ✅,2.5933,132.2583
S2. RSI Bounce + VWAP,2023-06-22 00:55:00+00:00,2023-06-22 01:10:00+00:00,short,30139.48,30194.61,SL ❌,-1.3226,130.9357
S2. RSI Bounce + VWAP,2023-06-22 03:50:00+00:00,2023-06-22 04:10:00+00:00,long,30287.16,30231.99,SL ❌,-1.3094,129.6264
S2. RSI Bounce + VWAP,2023-06-22 04:20:00+00:00,2023-06-22 04:25:00+00:00,long,30251.04,30205.17,SL ❌,-1.2963,128.3301
S2. RSI Bounce + VWAP,2023-06-22 04:30:00+00:00,2023-06-22 04:55:00+00:00,long,30235.37,30350.0,TP ✅,2.5666,130.8967
S2. RSI Bounce + VWAP,2023-06-22 05:35:00+00:00,2023-06-22 05:50:00+00:00,long,30302.31,30250.01,SL ❌,-1.309,129.5877
S2. RSI Bounce + VWAP,2023-06-22 05:55:00+00:00,2023-06-22 06:00:00+00:00,long,30285.3,30149.99,SL ❌,-1.2959,128.2919
S2. RSI Bounce + VWAP,2023-06-22 10:20:00+00:00,2023-06-22 10:25:00+00:00,short,30187.6,30236.01,SL ❌,-1.2829,127.0089
S2. RSI Bounce + VWAP,2023-06-22 10:30:00+00:00,2023-06-22 11:00:00+00:00,short,30210.0,30108.09,TP ✅,2.5402,129.5491
S2. RSI Bounce + VWAP,2023-06-22 12:45:00+00:00,2023-06-22 13:15:00+00:00,short,30127.99,30186.42,SL ❌,-1.2955,128.2536
S2. RSI Bounce + VWAP,2023-06-22 14:25:00+00:00,2023-06-22 14:30:00+00:00,long,30151.59,29984.5,SL ❌,-1.2825,126.9711
S2. RSI Bounce + VWAP,2023-06-22 16:40:00+00:00,2023-06-22 16:45:00+00:00,short,30030.53,29918.0,TP ✅,2.5394,129.5105
S2. RSI Bounce + VWAP,2023-06-22 17:25:00+00:00,2023-06-22 17:35:00+00:00,short,30012.65,30092.0,SL ❌,-1.2951,128.2154
S2. RSI Bounce + VWAP,2023-06-22 18:05:00+00:00,2023-06-22 18:30:00+00:00,short,30047.09,30096.29,SL ❌,-1.2822,126.9332
S2. RSI Bounce + VWAP,2023-06-22 20:35:00+00:00,2023-06-22 21:15:00+00:00,long,30132.11,30067.49,SL ❌,-1.2693,125.6639
S2. RSI Bounce + VWAP,2023-06-22 21:50:00+00:00,2023-06-22 22:20:00+00:00,long,30070.97,30025.85,SL ❌,-1.2566,124.4073
S2. RSI Bounce + VWAP,2023-06-22 22:40:00+00:00,2023-06-22 22:50:00+00:00,long,30014.63,29927.82,SL ❌,-1.2441,123.1632
S2. RSI Bounce + VWAP,2023-06-23 00:10:00+00:00,2023-06-23 01:55:00+00:00,long,29996.81,29933.53,SL ❌,-1.2316,121.9316
S2. RSI Bounce + VWAP,2023-06-23 02:25:00+00:00,2023-06-23 03:30:00+00:00,long,29921.11,30012.65,TP ✅,2.4386,124.3702
S2. RSI Bounce + VWAP,2023-06-23 03:35:00+00:00,2023-06-23 04:20:00+00:00,short,29996.17,30045.03,SL ❌,-1.2437,123.1265
S2. RSI Bounce + VWAP,2023-06-23 05:15:00+00:00,2023-06-23 07:15:00+00:00,long,30011.84,29944.31,SL ❌,-1.2313,121.8952
S2. RSI Bounce + VWAP,2023-06-23 07:25:00+00:00,2023-06-23 07:45:00+00:00,long,29983.17,29936.0,SL ❌,-1.219,120.6763
S2. RSI Bounce + VWAP,2023-06-23 08:10:00+00:00,2023-06-23 09:50:00+00:00,long,29954.75,30156.12,TP ✅,2.4135,123.0898
S2. RSI Bounce + VWAP,2023-06-23 10:20:00+00:00,2023-06-23 10:50:00+00:00,short,30044.53,30113.95,SL ❌,-1.2309,121.8589
S2. RSI Bounce + VWAP,2023-06-23 13:20:00+00:00,2023-06-23 13:45:00+00:00,short,30092.02,29963.0,TP ✅,2.4372,124.2961
S2. RSI Bounce + VWAP,2023-06-23 13:50:00+00:00,2023-06-23 14:15:00+00:00,long,30044.34,30158.0,TP ✅,2.4859,126.782
S2. RSI Bounce + VWAP,2023-06-23 22:10:00+00:00,2023-06-23 22:15:00+00:00,long,30625.74,30548.53,SL ❌,-1.2678,125.5142
S2. RSI Bounce + VWAP,2023-06-23 23:10:00+00:00,2023-06-23 23:55:00+00:00,short,30624.65,30688.5,SL ❌,-1.2551,124.259
S2. RSI Bounce + VWAP,2023-06-24 00:00:00+00:00,2023-06-24 00:35:00+00:00,short,30638.72,30533.42,TP ✅,2.4852,126.7442
S2. RSI Bounce + VWAP,2023-06-24 01:00:00+00:00,2023-06-24 01:55:00+00:00,long,30513.48,30605.3,TP ✅,2.5349,129.2791
S2. RSI Bounce + VWAP,2023-06-24 06:05:00+00:00,2023-06-24 07:35:00+00:00,long,30691.62,30634.04,SL ❌,-1.2928,127.9863
S2. RSI Bounce + VWAP,2023-06-24 07:45:00+00:00,2023-06-24 07:55:00+00:00,long,30620.75,30567.58,SL ❌,-1.2799,126.7065
S2. RSI Bounce + VWAP,2023-06-24 08:05:00+00:00,2023-06-24 08:40:00+00:00,long,30618.0,30563.52,SL ❌,-1.2671,125.4394
S2. RSI Bounce + VWAP,2023-06-24 08:55:00+00:00,2023-06-24 10:25:00+00:00,long,30608.82,30722.22,TP ✅,2.5088,127.9482
S2. RSI Bounce + VWAP,2023-06-24 11:50:00+00:00,2023-06-24 12:30:00+00:00,long,30673.22,30778.55,TP ✅,2.559,130.5071
S2. RSI Bounce + VWAP,2023-06-24 12:45:00+00:00,2023-06-24 13:45:00+00:00,short,30707.48,30598.41,TP ✅,2.6101,133.1173
S2. RSI Bounce + VWAP,2023-06-24 13:50:00+00:00,2023-06-24 14:35:00+00:00,long,30615.07,30712.99,TP ✅,2.6623,135.7796
S2. RSI Bounce + VWAP,2023-06-24 17:05:00+00:00,2023-06-24 18:05:00+00:00,short,30580.45,30637.02,SL ❌,-1.3578,134.4218
S2. RSI Bounce + VWAP,2023-06-24 19:40:00+00:00,2023-06-24 19:45:00+00:00,long,30652.89,30605.54,SL ❌,-1.3442,133.0776
S2. RSI Bounce + VWAP,2023-06-24 19:50:00+00:00,2023-06-24 20:10:00+00:00,long,30622.0,30572.53,SL ❌,-1.3308,131.7468
S2. RSI Bounce + VWAP,2023-06-24 20:20:00+00:00,2023-06-24 20:45:00+00:00,long,30588.0,30540.0,SL ❌,-1.3175,130.4294
S2. RSI Bounce + VWAP,2023-06-24 23:10:00+00:00,2023-06-25 00:10:00+00:00,short,30529.65,30582.0,SL ❌,-1.3043,129.1251
S2. RSI Bounce + VWAP,2023-06-25 00:50:00+00:00,2023-06-25 01:25:00+00:00,long,30495.92,30604.33,TP ✅,2.5825,131.7076
S2. RSI Bounce + VWAP,2023-06-25 01:45:00+00:00,2023-06-25 02:30:00+00:00,short,30598.95,30662.61,SL ❌,-1.3171,130.3905
S2. RSI Bounce + VWAP,2023-06-25 08:15:00+00:00,2023-06-25 09:20:00+00:00,short,30731.99,30615.01,TP ✅,2.6078,132.9983
S2. RSI Bounce + VWAP,2023-06-25 14:15:00+00:00,2023-06-25 14:45:00+00:00,short,30695.81,30599.11,TP ✅,2.66,135.6583
S2. RSI Bounce + VWAP,2023-06-26 00:10:00+00:00,2023-06-26 00:20:00+00:00,short,30403.25,30528.86,SL ❌,-1.3566,134.3017
S2. RSI Bounce + VWAP,2023-06-26 01:25:00+00:00,2023-06-26 01:45:00+00:00,long,30272.5,30185.13,SL ❌,-1.343,132.9587
S2. RSI Bounce + VWAP,2023-06-26 02:10:00+00:00,2023-06-26 02:15:00+00:00,long,30230.0,30183.51,SL ❌,-1.3296,131.6291
S2. RSI Bounce + VWAP,2023-06-26 03:50:00+00:00,2023-06-26 05:15:00+00:00,short,30296.56,30190.78,TP ✅,2.6326,134.2617
S2. RSI Bounce + VWAP,2023-06-26 05:25:00+00:00,2023-06-26 06:40:00+00:00,long,30216.69,30337.76,TP ✅,2.6852,136.9469
S2. RSI Bounce + VWAP,2023-06-26 09:40:00+00:00,2023-06-26 09:50:00+00:00,long,30336.81,30274.68,SL ❌,-1.3695,135.5774
S2. RSI Bounce + VWAP,2023-06-26 11:10:00+00:00,2023-06-26 12:05:00+00:00,short,30300.75,30365.0,SL ❌,-1.3558,134.2217
S2. RSI Bounce + VWAP,2023-06-26 12:10:00+00:00,2023-06-26 13:10:00+00:00,short,30347.42,30394.93,SL ❌,-1.3422,132.8795
S2. RSI Bounce + VWAP,2023-06-26 14:45:00+00:00,2023-06-26 16:25:00+00:00,long,30379.49,30313.28,SL ❌,-1.3288,131.5507
S2. RSI Bounce + VWAP,2023-06-26 20:05:00+00:00,2023-06-26 20:45:00+00:00,short,30250.0,30142.97,TP ✅,2.631,134.1817
S2. RSI Bounce + VWAP,2023-06-26 23:00:00+00:00,2023-06-26 23:45:00+00:00,short,30219.75,30285.8,SL ❌,-1.3418,132.8399
S2. RSI Bounce + VWAP,2023-06-27 00:00:00+00:00,2023-06-27 00:35:00+00:00,short,30262.09,30363.97,SL ❌,-1.3284,131.5115
S2. RSI Bounce + VWAP,2023-06-27 00:40:00+00:00,2023-06-27 01:50:00+00:00,short,30314.87,30384.95,SL ❌,-1.3151,130.1963
S2. RSI Bounce + VWAP,2023-06-27 02:00:00+00:00,2023-06-27 02:15:00+00:00,short,30357.05,30404.39,SL ❌,-1.302,128.8944
S2. RSI Bounce + VWAP,2023-06-27 02:20:00+00:00,2023-06-27 02:35:00+00:00,short,30382.16,30429.26,SL ❌,-1.2889,127.6054
S2. RSI Bounce + VWAP,2023-06-27 03:00:00+00:00,2023-06-27 05:00:00+00:00,short,30432.01,30323.69,TP ✅,2.5521,130.1575
S2. RSI Bounce + VWAP,2023-06-27 05:10:00+00:00,2023-06-27 05:25:00+00:00,long,30352.41,30305.73,SL ❌,-1.3016,128.856
S2. RSI Bounce + VWAP,2023-06-27 05:50:00+00:00,2023-06-27 06:20:00+00:00,long,30314.0,30252.62,SL ❌,-1.2886,127.5674
S2. RSI Bounce + VWAP,2023-06-27 07:55:00+00:00,2023-06-27 10:05:00+00:00,short,30411.22,30571.71,SL ❌,-1.2757,126.2917
S2. RSI Bounce + VWAP,2023-06-27 15:50:00+00:00,2023-06-27 15:55:00+00:00,long,30545.12,30498.74,SL ❌,-1.2629,125.0288
S2. RSI Bounce + VWAP,2023-06-27 16:35:00+00:00,2023-06-27 16:40:00+00:00,short,30630.0,30722.22,SL ❌,-1.2503,123.7785
S2. RSI Bounce + VWAP,2023-06-27 20:30:00+00:00,2023-06-27 21:40:00+00:00,long,30600.0,30696.93,TP ✅,2.4756,126.2541
S2. RSI Bounce + VWAP,2023-06-27 23:10:00+00:00,2023-06-27 23:50:00+00:00,long,30606.78,30702.01,TP ✅,2.5251,128.7792
S2. RSI Bounce + VWAP,2023-06-28 00:00:00+00:00,2023-06-28 00:15:00+00:00,short,30674.44,30516.81,TP ✅,2.5756,131.3548
S2. RSI Bounce + VWAP,2023-06-28 00:45:00+00:00,2023-06-28 01:00:00+00:00,long,30551.71,30649.35,TP ✅,2.6271,133.9819
S2. RSI Bounce + VWAP,2023-06-28 01:15:00+00:00,2023-06-28 02:50:00+00:00,short,30574.21,30422.41,TP ✅,2.6796,136.6615
S2. RSI Bounce + VWAP,2023-06-28 03:25:00+00:00,2023-06-28 04:25:00+00:00,long,30456.61,30404.28,SL ❌,-1.3666,135.2949
S2. RSI Bounce + VWAP,2023-06-28 04:30:00+00:00,2023-06-28 05:05:00+00:00,long,30466.0,30400.0,SL ❌,-1.3529,133.9419
S2. RSI Bounce + VWAP,2023-06-28 05:55:00+00:00,2023-06-28 07:05:00+00:00,short,30452.53,30355.17,TP ✅,2.6788,136.6208
S2. RSI Bounce + VWAP,2023-06-28 10:50:00+00:00,2023-06-28 11:45:00+00:00,short,30319.62,30380.8,SL ❌,-1.3662,135.2546
S2. RSI Bounce + VWAP,2023-06-28 12:25:00+00:00,2023-06-28 12:35:00+00:00,long,30337.2,30154.02,SL ❌,-1.3525,133.902
S2. RSI Bounce + VWAP,2023-06-28 14:55:00+00:00,2023-06-28 15:05:00+00:00,short,30316.0,30389.59,SL ❌,-1.339,132.563
S2. RSI Bounce + VWAP,2023-06-29 00:00:00+00:00,2023-06-29 01:15:00+00:00,long,30103.43,30200.0,TP ✅,2.6513,135.2143
S2. RSI Bounce + VWAP,2023-06-29 01:40:00+00:00,2023-06-29 05:05:00+00:00,short,30190.0,30246.0,SL ❌,-1.3521,133.8621
S2. RSI Bounce + VWAP,2023-06-29 06:05:00+00:00,2023-06-29 07:05:00+00:00,long,30190.0,30296.0,TP ✅,2.6772,136.5394
S2. RSI Bounce + VWAP,2023-06-29 15:10:00+00:00,2023-06-29 17:00:00+00:00,long,30506.42,30452.67,SL ❌,-1.3654,135.174
S2. RSI Bounce + VWAP,2023-06-29 18:10:00+00:00,2023-06-29 20:20:00+00:00,long,30525.99,30303.7,SL ❌,-1.3517,133.8222
S2. RSI Bounce + VWAP,2023-06-29 22:35:00+00:00,2023-06-29 23:30:00+00:00,short,30446.0,30508.07,SL ❌,-1.3382,132.484
S2. RSI Bounce + VWAP,2023-06-29 23:50:00+00:00,2023-06-30 02:10:00+00:00,short,30459.14,30539.07,SL ❌,-1.3248,131.1592
S2. RSI Bounce + VWAP,2023-06-30 04:55:00+00:00,2023-06-30 05:10:00+00:00,short,30877.99,30937.99,SL ❌,-1.3116,129.8476
S2. RSI Bounce + VWAP,2023-06-30 05:30:00+00:00,2023-06-30 05:50:00+00:00,long,30782.84,30702.92,SL ❌,-1.2985,128.5491
S2. RSI Bounce + VWAP,2023-06-30 07:55:00+00:00,2023-06-30 08:35:00+00:00,short,30765.09,30825.99,SL ❌,-1.2855,127.2636
S2. RSI Bounce + VWAP,2023-06-30 08:55:00+00:00,2023-06-30 09:50:00+00:00,short,30854.0,30759.68,TP ✅,2.5453,129.8089
S2. RSI Bounce + VWAP,2023-06-30 11:15:00+00:00,2023-06-30 11:45:00+00:00,short,30796.85,30880.25,SL ❌,-1.2981,128.5108
S2. RSI Bounce + VWAP,2023-06-30 17:25:00+00:00,2023-06-30 17:40:00+00:00,short,30547.27,30611.46,SL ❌,-1.2851,127.2257
S2. RSI Bounce + VWAP,2023-06-30 18:00:00+00:00,2023-06-30 18:05:00+00:00,long,30492.0,30353.53,SL ❌,-1.2723,125.9534
S2. RSI Bounce + VWAP,2023-06-30 18:20:00+00:00,2023-06-30 18:35:00+00:00,long,30434.21,30369.99,SL ❌,-1.2595,124.6939
S2. RSI Bounce + VWAP,2023-06-30 20:35:00+00:00,2023-06-30 22:05:00+00:00,short,30440.0,30513.99,SL ❌,-1.2469,123.4469
S2. RSI Bounce + VWAP,2023-06-30 22:30:00+00:00,2023-07-01 03:35:00+00:00,short,30488.12,30392.0,TP ✅,2.4689,125.9159
S2. RSI Bounce + VWAP,2023-07-01 03:55:00+00:00,2023-07-01 04:20:00+00:00,long,30398.01,30346.95,SL ❌,-1.2592,124.6567
S2. RSI Bounce + VWAP,2023-07-01 04:35:00+00:00,2023-07-01 10:25:00+00:00,long,30386.26,30487.28,TP ✅,2.4931,127.1499
S2. RSI Bounce + VWAP,2023-07-01 10:45:00+00:00,2023-07-01 11:10:00+00:00,short,30442.75,30496.01,SL ❌,-1.2715,125.8784
S2. RSI Bounce + VWAP,2023-07-01 11:25:00+00:00,2023-07-01 11:40:00+00:00,short,30483.18,30545.25,SL ❌,-1.2588,124.6196
S2. RSI Bounce + VWAP,2023-07-02 01:05:00+00:00,2023-07-02 02:15:00+00:00,long,30585.99,30518.73,SL ❌,-1.2462,123.3734
S2. RSI Bounce + VWAP,2023-07-02 02:20:00+00:00,2023-07-02 03:35:00+00:00,long,30562.76,30499.32,SL ❌,-1.2337,122.1396
S2. RSI Bounce + VWAP,2023-07-02 04:00:00+00:00,2023-07-02 14:40:00+00:00,long,30517.53,30611.99,TP ✅,2.4428,124.5824
S2. RSI Bounce + VWAP,2023-07-02 14:45:00+00:00,2023-07-02 15:20:00+00:00,short,30559.83,30283.5,TP ✅,2.4916,127.0741
S2. RSI Bounce + VWAP,2023-07-02 15:25:00+00:00,2023-07-02 16:15:00+00:00,long,30470.05,30623.37,TP ✅,2.5415,129.6156
S2. RSI Bounce + VWAP,2023-07-02 16:25:00+00:00,2023-07-02 17:55:00+00:00,short,30557.98,30441.2,TP ✅,2.5923,132.2079
S2. RSI Bounce + VWAP,2023-07-02 18:05:00+00:00,2023-07-02 20:30:00+00:00,long,30468.51,30569.29,TP ✅,2.6442,134.852
S2. RSI Bounce + VWAP,2023-07-02 22:40:00+00:00,2023-07-02 22:50:00+00:00,short,30571.8,30649.57,SL ❌,-1.3485,133.5035
S2. RSI Bounce + VWAP,2023-07-02 23:15:00+00:00,2023-07-03 00:15:00+00:00,long,30573.96,30682.52,TP ✅,2.6701,136.1736
S2. RSI Bounce + VWAP,2023-07-03 00:30:00+00:00,2023-07-03 01:25:00+00:00,short,30637.18,30689.95,SL ❌,-1.3617,134.8119
S2. RSI Bounce + VWAP,2023-07-03 01:40:00+00:00,2023-07-03 02:05:00+00:00,short,30690.77,30741.69,SL ❌,-1.3481,133.4637
S2. RSI Bounce + VWAP,2023-07-03 04:25:00+00:00,2023-07-03 04:55:00+00:00,long,30730.22,30679.99,SL ❌,-1.3346,132.1291
S2. RSI Bounce + VWAP,2023-07-03 05:15:00+00:00,2023-07-03 06:10:00+00:00,long,30701.62,30645.85,SL ❌,-1.3213,130.8078
S2. RSI Bounce + VWAP,2023-07-03 06:35:00+00:00,2023-07-03 07:35:00+00:00,long,30650.52,30746.17,TP ✅,2.6162,133.424
S2. RSI Bounce + VWAP,2023-07-03 07:45:00+00:00,2023-07-03 10:00:00+00:00,short,30700.94,30583.01,TP ✅,2.6685,136.0924
S2. RSI Bounce + VWAP,2023-07-03 10:55:00+00:00,2023-07-03 14:05:00+00:00,short,30640.09,30696.82,SL ❌,-1.3609,134.7315
S2. RSI Bounce + VWAP,2023-07-03 14:10:00+00:00,2023-07-03 14:40:00+00:00,short,30686.51,30751.16,SL ❌,-1.3473,133.3842
S2. RSI Bounce + VWAP,2023-07-04 00:10:00+00:00,2023-07-04 01:25:00+00:00,short,31140.0,31204.26,SL ❌,-1.3338,132.0504
S2. RSI Bounce + VWAP,2023-07-04 02:05:00+00:00,2023-07-04 04:10:00+00:00,short,31262.24,31154.54,TP ✅,2.641,134.6914
S2. RSI Bounce + VWAP,2023-07-04 10:40:00+00:00,2023-07-04 14:00:00+00:00,long,31034.0,30977.99,SL ❌,-1.3469,133.3445
S2. RSI Bounce + VWAP,2023-07-04 14:05:00+00:00,2023-07-04 14:50:00+00:00,long,31024.83,30974.01,SL ❌,-1.3334,132.011
S2. RSI Bounce + VWAP,2023-07-04 16:40:00+00:00,2023-07-04 17:10:00+00:00,short,31020.98,30907.56,TP ✅,2.6402,134.6512
S2. RSI Bounce + VWAP,2023-07-05 00:00:00+00:00,2023-07-05 08:15:00+00:00,long,30789.18,30703.98,SL ❌,-1.3465,133.3047
S2. RSI Bounce + VWAP,2023-07-05 08:25:00+00:00,2023-07-05 09:50:00+00:00,long,30743.69,30687.96,SL ❌,-1.333,131.9717
S2. RSI Bounce + VWAP,2023-07-05 17:30:00+00:00,2023-07-05 20:00:00+00:00,short,30520.0,30420.8,TP ✅,2.6394,134.6111
S2. RSI Bounce + VWAP,2023-07-05 20:25:00+00:00,2023-07-05 23:00:00+00:00,long,30468.06,30392.01,SL ❌,-1.3461,133.265
S2. RSI Bounce + VWAP,2023-07-05 23:30:00+00:00,2023-07-06 01:15:00+00:00,short,30492.53,30399.43,TP ✅,2.6653,135.9303
S2. RSI Bounce + VWAP,2023-07-06 02:25:00+00:00,2023-07-06 05:35:00+00:00,short,30486.83,30573.88,SL ❌,-1.3593,134.571
S2. RSI Bounce + VWAP,2023-07-07 07:50:00+00:00,2023-07-07 09:20:00+00:00,long,30036.79,30130.37,TP ✅,2.6914,137.2624
S2. RSI Bounce + VWAP,2023-07-07 10:25:00+00:00,2023-07-07 12:30:00+00:00,long,30117.87,30312.17,TP ✅,2.7452,140.0077
S2. RSI Bounce + VWAP,2023-07-07 18:55:00+00:00,2023-07-07 20:30:00+00:00,long,30166.32,30285.51,TP ✅,2.8002,142.8078
S2. RSI Bounce + VWAP,2023-07-08 00:35:00+00:00,2023-07-08 04:40:00+00:00,long,30284.99,30235.51,SL ❌,-1.4281,141.3797
S2. RSI Bounce + VWAP,2023-07-08 08:40:00+00:00,2023-07-08 19:20:00+00:00,short,30252.24,30079.99,TP ✅,2.8276,144.2073
S2. RSI Bounce + VWAP,2023-07-08 21:30:00+00:00,2023-07-08 23:00:00+00:00,short,30180.41,30244.98,SL ❌,-1.4421,142.7653
S2. RSI Bounce + VWAP,2023-07-08 23:35:00+00:00,2023-07-09 00:30:00+00:00,short,30241.26,30308.26,SL ❌,-1.4277,141.3376
S2. RSI Bounce + VWAP,2023-07-09 01:25:00+00:00,2023-07-09 05:50:00+00:00,short,30356.0,30256.34,TP ✅,2.8268,144.1644
S2. RSI Bounce + VWAP,2023-07-09 05:55:00+00:00,2023-07-09 14:05:00+00:00,long,30260.67,30204.01,SL ❌,-1.4416,142.7227
